mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS007	E	   9222	20030701	115440			-38.8	171.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	215	-72	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9221	20030701	115428			-39.3	170.5	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	216	-71	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9220	20030701	115417			-39.7	169.8	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	217	-70	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9219	20030701	115405			-40.2	169.0	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	218	-70	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9218	20030701	115353			-40.6	168.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	219	-69	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9217	20030701	115340			-41.1	167.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	220	-68	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9216	20030701	115326			-41.6	166.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	221	-67	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9215	20030701	115313			-42.1	165.5	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	223	-66	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9214	20030701	115301			-42.5	164.7	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	224	-66	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9213	20030701	115249			-42.9	163.9	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	225	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9212	20030701	115236			-43.4	162.9	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	226	-64	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9211	20030701	115222			-43.9	161.9	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	227	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9210	20030701	115211			-44.2	161.1	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	228	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9209	20030701	115159			-44.6	160.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	229	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9208	20030701	115146			-45.0	159.3	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	230	-61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9207	20030701	115134			-45.4	158.3	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	231	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9206	20030701	115122			-45.8	157.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	232	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9205	20030701	115109			-46.1	156.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	233	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9204	20030701	115057			-46.5	155.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	234	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9203	20030701	115043			-46.9	154.3	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	235	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9202	20030701	115030			-47.2	153.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	236	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9201	20030701	115018			-47.5	152.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	237	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9200	20030701	115006			-47.9	151.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	238	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9199	20030701	114954			-48.2	150.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	239	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9198	20030701	114941			-48.5	149.1	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	240	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9197	20030701	114927			-48.8	147.8	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	241	-52	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9196	20030701	114914			-49.1	146.7	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	242	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9195	20030701	114900			-49.4	145.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	243	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9194	20030701	114845			-49.7	144.1	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	244	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9193	20030701	114831			-49.9	142.8	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	245	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9192	20030701	114816			-50.2	141.4	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	247	-47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9191	20030701	114803			-50.4	140.2	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	248	-47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9190	20030701	114750			-50.6	138.9	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	249	-46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9189	20030701	114738			-50.8	137.8	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	250	-45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9188	20030701	114725			-50.9	136.5	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	251	-44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9187	20030701	114711			-51.1	135.2	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	252	-43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9186	20030701	114657			-51.2	133.8	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	254	-42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9185	20030701	114644			-51.4	132.5	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	255	-42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9184	20030701	114629			-51.5	131.1	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	256	-41	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9183	20030701	114615			-51.6	129.7	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	257	-40	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9182	20030701	114602			-51.7	128.4	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	258	-39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9181	20030701	114546			-51.7	126.8	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	260	-38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9180	20030701	114531			-51.8	125.3	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	261	-37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9179	20030701	114513			-51.8	123.5	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	263	-36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9178	20030701	114454			-51.8	121.6	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	264	-34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9177	20030701	114439			-51.8	120.1	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	266	-33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9176	20030701	114423			-51.7	118.5	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	267	-32	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9175	20030701	114407			-51.6	116.9	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	268	-31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9174	20030701	114351			-51.5	115.3	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	270	-30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9173	20030701	114332			-51.4	113.4	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	271	-29	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9172	20030701	114315			-51.2	111.7	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	273	-28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9171	20030701	114300			-51.0	110.3	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	274	-27	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9170	20030701	114244			-50.8	108.7	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	275	-26	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9169	20030701	114228			-50.6	107.2	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	277	-25	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9168	20030701	114216			-50.5	106.0	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	278	-24	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9167	20030701	114204			-50.3	104.9	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	279	-23	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9166	20030701	114150			-50.0	103.6	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	280	-23	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9165	20030701	114138			-49.8	102.5	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	281	-22	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9164	20030701	114124			-49.5	101.2	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	282	-21	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9163	20030701	102053			-42.3	-171.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	E	222	-66	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9162	20030701	102033			-43.0	-172.8	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	E	224	-65	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9161	20030701	102017			-43.5	-173.9	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	E	225	-64	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9160	20030701	102001			-44.1	-175.1	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	E	227	-63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9159	20030701	101942			-44.7	-176.5	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	E	228	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9158	20030701	101922			-45.3	-178.0	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	E	230	-61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9157	20030701	101901			-45.9	-179.7	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	E	231	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9156	20030701	101844			-46.4	179.0	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	233	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9155	20030701	101824			-47.0	177.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	234	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9154	20030701	101808			-47.4	176.1	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	236	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9153	20030701	101749			-47.9	174.5	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	237	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9152	20030701	101728			-48.4	172.6	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	239	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9151	20030701	101710			-48.8	171.1	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	241	-52	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9150	20030701	101653			-49.2	169.6	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	242	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9149	20030701	101638			-49.5	168.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	243	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9148	20030701	101617			-49.9	166.3	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	245	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9147	20030701	101600			-50.2	164.7	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	246	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9146	20030701	101542			-50.5	163.0	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	248	-46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9145	20030701	101522			-50.8	161.1	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	250	-45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9144	20030701	101505			-51.0	159.5	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	251	-44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9143	20030701	101448			-51.2	157.8	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	253	-43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9142	20030701	101429			-51.4	155.9	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	254	-42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9141	20030701	101413			-51.5	154.4	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	256	-41	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9140	20030701	101358			-51.6	152.9	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	257	-40	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9139	20030701	101341			-51.7	151.2	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	259	-39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9138	20030701	101326			-51.7	149.7	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	260	-38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9137	20030701	101310			-51.8	148.1	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	261	-37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9136	20030701	101254			-51.8	146.5	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	263	-36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9135	20030701	101239			-51.8	145.0	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	264	-35	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9134	20030701	101223			-51.7	143.4	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	265	-34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9133	20030701	101208			-51.7	141.9	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	267	-33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9132	20030701	101155			-51.6	140.6	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	268	-32	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9131	20030701	101142			-51.6	139.3	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	269	-31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9130	20030701	101130			-51.5	138.1	210	28	AURORA	AURORA AUSTRALIS, STARS	10	HO	W	270	-30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9129	20030701	101117			-51.4	136.8	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	271	-29	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9128	20030701	101100			-51.2	135.1	210	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	273	-28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9127	20030630	142445			-35.1	144.8	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	180	-78	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9126	20030630	142434			-35.6	144.1	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	183	-78	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9125	20030630	142422			-36.1	143.5	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	186	-77	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9124	20030630	142408			-36.7	142.7	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	189	-77	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9123	20030630	142355			-37.2	141.9	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	192	-76	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9122	20030630	142344			-37.6	141.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	194	-75	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9121	20030630	142333			-38.1	140.6	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	196	-75	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9120	20030630	142320			-38.6	139.8	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	198	-74	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9119	20030630	142309			-39.0	139.1	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	200	-73	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9118	20030630	142258			-39.5	138.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	202	-73	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9117	20030630	142246			-39.9	137.6	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	203	-72	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9116	20030630	142235			-40.4	136.9	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	205	-72	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9115	20030630	142224			-40.8	136.2	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	206	-71	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS007	E	   9114	20030630	142212			-41.2	135.4	209	28	AURORA	AURORA AUSTRALIS, STARS	0	HO	W	208	-70	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
