mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS030	E	  53796	20120126	113506			42.4	-135.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53795	20120126	113505			42.4	-135.2	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53794	20120126	113504			42.3	-135.2	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53793	20120126	113503			42.3	-135.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53792	20120126	113502			42.3	-135.4	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53791	20120126	113501			42.2	-135.4	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53790	20120126	113500			42.2	-135.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53789	20120126	113459			42.2	-135.6	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53788	20120126	113458			42.1	-135.6	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53787	20120126	113457			42.1	-135.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53786	20120126	113456			42.1	-135.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53785	20120126	113455			42.0	-135.9	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53784	20120126	113454			42.0	-135.9	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53783	20120126	113453			41.9	-136.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53782	20120126	113452			41.9	-136.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53781	20120126	113451			41.9	-136.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53780	20120126	113450			41.8	-136.2	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53779	20120126	113449			41.8	-136.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53778	20120126	113448			41.8	-136.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53777	20120126	113447			41.7	-136.4	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53776	20120126	113446			41.7	-136.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53775	20120126	113445			41.7	-136.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53774	20120126	113444			41.6	-136.6	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53773	20120126	113443			41.6	-136.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53772	20120126	113442			41.5	-136.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53771	20120126	113441			41.5	-136.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-53	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53770	20120126	113440			41.5	-136.9	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53769	20120126	113439			41.4	-136.9	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53768	20120126	113438			41.4	-137.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53767	20120126	113437			41.4	-137.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53766	20120126	113436			41.3	-137.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53765	20120126	113435			41.3	-137.2	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53764	20120126	113434			41.3	-137.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53763	20120126	113433			41.2	-137.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53762	20120126	113432			41.2	-137.4	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53761	20120126	113431			41.1	-137.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53760	20120126	113430			41.1	-137.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		62	-54	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53368	20120126	100530			47.5	-99.2	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		72	-41	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53367	20120126	100529			47.4	-99.3	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		72	-41	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53366	20120126	100528			47.4	-99.4	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		72	-41	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53365	20120126	100527			47.4	-99.5	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	10	HO		71	-41	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53364	20120126	100526			47.4	-99.6	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-41	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53363	20120126	100525			47.3	-99.7	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	10	HO		71	-41	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53362	20120126	100524			47.3	-99.7	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	10	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53361	20120126	100523			47.3	-99.8	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53360	20120126	100522			47.2	-99.9	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53359	20120126	100521			47.2	-100.0	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53358	20120126	100520			47.2	-100.1	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53357	20120126	100519			47.2	-100.2	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53356	20120126	100518			47.1	-100.2	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53355	20120126	100517			47.1	-100.3	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53354	20120126	100516			47.1	-100.4	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53353	20120126	100515			47.1	-100.5	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53352	20120126	100514			47.0	-100.6	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53351	20120126	100513			47.0	-100.7	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53350	20120126	100512			47.0	-100.7	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53349	20120126	100511			46.9	-100.8	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		71	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53348	20120126	100510			46.9	-100.9	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-42	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53347	20120126	100509			46.9	-101.0	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53346	20120126	100508			46.9	-101.1	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53345	20120126	100507			46.8	-101.1	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53344	20120126	100506			46.8	-101.2	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53343	20120126	100505			46.8	-101.3	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53342	20120126	100504			46.8	-101.4	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53341	20120126	100503			46.7	-101.5	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53340	20120126	100502			46.7	-101.6	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53339	20120126	100501			46.7	-101.6	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53338	20120126	100500			46.6	-101.7	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53337	20120126	100459			46.6	-101.8	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53336	20120126	100458			46.6	-101.9	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53335	20120126	100457			46.6	-102.0	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53334	20120126	100456			46.5	-102.0	209	28	CANADA-M	PAN- WINNIPEG AT NIGHT, AURORA BOREALIS, S. CANADA	0	HO		70	-43	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS034	E	   5772	20121208	110019			41.8	-131.6	220	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, STARS, CITIES AT NIGHT, ISS, REFLECTIONS, SOFT	0	HO		69	-55	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS034	E	   5771	20121208	110016			41.9	-131.8	220	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, STARS, CITIES AT NIGHT, ISS, REFLECTIONS, SOFT	0	HO		68	-55	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS034	E	   5770	20121208	110013			42.0	-132.0	220	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, STARS, CITIES AT NIGHT, ISS, REFLECTIONS, SOFT	0	HO		68	-55	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
